id,legacyId,firstName,lastName,department,school,avgRating,avgDifficulty,numRatings,wouldTakeAgainPercent
VGVhY2hlci0zMTExMTAx,3111101,Zach,Wright,Business,Brigham Young University,5,3,1,100
VGVhY2hlci0yNzQ5MzI4,2749328,Jordan,Jones,Portuguese,Brigham Young University,4.8,3.3,14,92.8571
VGVhY2hlci0xODc4NTc3,1878577,Arkin,Hill,Business,Brigham Young University,4.1,2.6,12,63.6364
VGVhY2hlci05MzIzNzU=,932375,Steven,Riep,Chinese,Brigham Young University,3.2,3.3,30,71.4286
VGVhY2hlci0yNzA5NjA3,2709607,Alison,Linnell,Writing,Brigham Young University,4.9,2.2,20,100
VGVhY2hlci0yOTY5MzAx,2969301,Phillip ,Allred,Religious Studies,Brigham Young University,4.3,2.4,18,73.6842
VGVhY2hlci0yMDU0ODc0,2054874,Jessica,Zurcher,Communication,Brigham Young University,4.6,2.3,75,92.6471
VGVhY2hlci0xNTYyMzcy,1562372,Jaren,Pope,Economics,Brigham Young University,3.5,3.2,45,58.3333
VGVhY2hlci0yMTI4MTI5,2128129,Timothy,Seidel,Accounting,Brigham Young University,4.8,3,19,100
VGVhY2hlci0yOTcyOTgx,2972981,Keenan,Reesor,Music,Brigham Young University,4,3.1,7,71.4286
VGVhY2hlci0yMzAyNjc=,230267,Ronald,Hager,Health Science,Brigham Young University,4,1.9,140,73.4513
VGVhY2hlci04ODAyMzk=,880239,Kacy,Faulconer,English,Brigham Young University,3.9,3,30,65.2174
VGVhY2hlci0xOTYwODA3,1960807,Greg,Carling,Geology,Brigham Young University,4,2.6,28,68
VGVhY2hlci0yMTE2NDY4,2116468,Kelsey,Smith,English,Brigham Young University,4.8,3,15,85.7143
VGVhY2hlci0yMDM0Ng==,20346,R. Paul,Evans,Biology,Brigham Young University,2,4.3,137,13.3333
VGVhY2hlci0yMjczODg3,2273887,Samuel,Nielson,Geography,Brigham Young University,4.4,3.1,99,84.8485
VGVhY2hlci0yMTIzNjk1,2123695,Christine,Ackroyd,Physical Sciences,Brigham Young University,4.1,3.6,62,80.3279
VGVhY2hlci0yNzEyMjAx,2712201,Liz,Snow,Family Life,Brigham Young University,4.8,1.5,31,96.7742
VGVhY2hlci04Mzc0Mzc=,837437,Jonathan,Cox,Psychology,Brigham Young University,4.6,1.5,28,100
VGVhY2hlci0yMTE0ODU0,2114854,Duane,Dougal,Computer Science,Brigham Young University,2.5,2.6,12,28.5714
VGVhY2hlci0zMDA3NDUw,3007450,Par,Karlberg,Recreation,Brigham Young University,3.9,1.4,8,62.5
VGVhY2hlci0yODcxMTEw,2871110,Megan,Mattei,Recreation,Brigham Young University,4.3,1.3,7,71.4286
VGVhY2hlci0yMzI2ODc0,2326874,Petr,Ruda,Nursing,Brigham Young University,5,3,5,100
VGVhY2hlci0yODYzMTUx,2863151,Ellie,Hinds,Humanities,Brigham Young University,5,2,3,100
VGVhY2hlci0yNjM3NzY0,2637764,Paul,Stavast,Anthropology,Brigham Young University,5,3,2,100
VGVhY2hlci0yNDIzOTg1,2423985,Faith,Blackhurst,Spanish & Portuguese,Brigham Young University,4.9,2.5,132,100
VGVhY2hlci01NzgzNTA=,578350,Steven,Ricks,Music,Brigham Young University,4.1,2.4,15,90
VGVhY2hlci0yOTcyMzM2,2972336,Geoff,Reynolds,Theatre & Media Arts,Brigham Young University,4.6,2.6,5,100
VGVhY2hlci0yNzQwOTMy,2740932,Scott,Howell,Religion,Brigham Young University,4.7,2,1240,93.871
VGVhY2hlci0yNTY2MTM=,256613,Kim,O'Neill,Biology,Brigham Young University,3.6,3.2,85,65.5738
VGVhY2hlci0yNjkxNjY4,2691668,Allissa,Kelley,Family Life,Brigham Young University,4.2,3,82,86.5854
VGVhY2hlci0zOTQ3Mjc=,394727,Brian,Harker,Music,Brigham Young University,3.5,3.2,81,59.5238
VGVhY2hlci0yMDM1Mjc0,2035274,Kim,O'Neill,Microbiology,Brigham Young University,4,2.9,33,81.25
VGVhY2hlci0yMjEyNjk2,2212696,Dustin,Hemsath,Spanish,Brigham Young University,4.4,2.6,14,85.7143
VGVhY2hlci0yOTgwMDY3,2980067,Philip,Allred,Religion,Brigham Young University,4,2.3,11,72.7273
VGVhY2hlci0yMzg0NDE3,2384417,Rickelle,Richards,Nutrition amp Food Science,Brigham Young University,4.3,3.5,4,75
VGVhY2hlci0yNDA4NTgw,2408580,Ryan,Sharp,Religion,Brigham Young University,4.8,2.2,481,94.5946
VGVhY2hlci0yMTg0NDM0,2184434,Jason,Combs,Religion,Brigham Young University,4.3,3,64,79.6875
VGVhY2hlci05MTgwMzg=,918038,David J.,Johnson,Anthropology,Brigham Young University,4.6,1.3,54,86.1111
VGVhY2hlci01NTE3MDQ=,551704,Phillip,Rash,Student Services,Brigham Young University,4.8,1.6,35,100
VGVhY2hlci0zMDMxMzMz,3031333,Luci,Sullivan,English,Brigham Young University,5,2,16,100
VGVhY2hlci0zMDM4MDUw,3038050,Sunshine,Simmons,Writing,Brigham Young University,4.8,2.2,6,100
VGVhY2hlci0yOTU3MTgx,2957181,Patricia,Honey,Spanish,Brigham Young University,5,1.1,8,100
VGVhY2hlci0zMDI1MTc1,3025175,Kurt,Fertig,Political Science,Brigham Young University,5,1.7,9,100
VGVhY2hlci0zMDAyNTMy,3002532,Jessie,Webb,Chemistry,Brigham Young University,4.8,3,4,100
VGVhY2hlci0xMTMxNDU2,1131456,Christopher,Haney,Comparative Literature,Brigham Young University,3.7,3.5,69,69.8413
VGVhY2hlci04ODIyOTU=,882295,Jeffery,Buell,Counseling Psychology,Brigham Young University,4.7,1.3,36,92
VGVhY2hlci0yODI4NDc4,2828478,Darin,Self,Political Science,Brigham Young University,4.1,3.5,23,69.5652
VGVhY2hlci0yOTcxNjYx,2971661,Ross,Baron,Ancient Scripture,Brigham Young University,3.8,2.5,10,70
VGVhY2hlci05Njk0NDE=,969441,Rachel,Cope,Religion,Brigham Young University,3.5,3.7,84,44.4444
VGVhY2hlci0xODQ1MDM3,1845037,Amy,Easton-Flake,Ancient Scripture,Brigham Young University,4.5,2.9,76,82.6087
VGVhY2hlci03NzY3OTg=,776798,Eric,Wilson,Microbiology,Brigham Young University,3.1,3.5,54,29.0323
VGVhY2hlci0yNjI4NjQ0,2628644,Ruben,Vergaray-Nauth,Spanish & Portuguese,Brigham Young University,4.9,1.6,41,100
VGVhY2hlci04MDc0MTQ=,807414,Chris,Grant,Mathematics,Brigham Young University,4.4,3.6,30,73.3333
VGVhY2hlci0yOTczNDQw,2973440,Joseph,Henderson,Dance,Brigham Young University,5,2.1,11,90.9091
VGVhY2hlci0yMDAxODM4,2001838,Shad,Morris,Business,Brigham Young University,4.6,3,9,100
VGVhY2hlci0yMzQ5Nzg1,2349785,Ryan,Cordner,Microbiology,Brigham Young University,4.5,4,8,87.5
VGVhY2hlci0xMzkzODY=,139386,Steven,Wood,Chemistry,Brigham Young University,3.8,3.8,324,65.1515
VGVhY2hlci0xNzIyMDYz,1722063,Kevin,John,Communication,Brigham Young University,4.9,1.9,40,100
VGVhY2hlci0zMDM4MzU2,3038356,Rachel,Munk,Family Studies,Brigham Young University,3.5,2.8,4,50
VGVhY2hlci0yOTM5NDAy,2939402,Philip,Abbott,Religion,Brigham Young University,4.9,1.9,31,96.7742
VGVhY2hlci0xODk3NjQx,1897641,Jeffrey,Jenkins,Information Systems,Brigham Young University,4.8,3.1,47,100
VGVhY2hlci0yNjI3NTI4,2627528,Miriam,Whiting,Linguistics,Brigham Young University,4.9,1.7,15,100
VGVhY2hlci0zMDA0NzM4,3004738,Rebecca,Laubaugh,Writing,Brigham Young University,4.9,3.3,7,100
VGVhY2hlci0zMDYxNzg3,3061787,Nathan,Haines,Music,Brigham Young University,3.7,3.3,3,66.6667
VGVhY2hlci0yODA5OTcy,2809972,Adam,Brewer,History,Brigham Young University,5,3,1,100
VGVhY2hlci0zMDU1NDU1,3055455,kelli ,Allen,History,Brigham Young University,5,2,1,100
VGVhY2hlci04MDA0MjA=,800420,Stephanie,Magleby,Physics,Brigham Young University,3,3.2,137,57.5342
VGVhY2hlci0yMTg0MzUx,2184351,Ryan,Gabriel,Sociology,Brigham Young University,4.5,3.3,31,87.0968
VGVhY2hlci0yOTA2NTQz,2906543,Alejandra,Aldridge,Political Science,Brigham Young University,2.9,3.9,31,48.3871
VGVhY2hlci0yMTIyNjc1,2122675,Eric,Dahlin,Sociology,Brigham Young University,4.4,3,8,87.5
VGVhY2hlci0zMTEwODUy,3110852,Greg,Wurm,Sociology,Brigham Young University,4.7,2.7,3,100
VGVhY2hlci0xNjI5ODUy,1629852,Lucia,Villareal,Spanish,Brigham Young University,3.1,3.1,34,61.2903
VGVhY2hlci0xNzkxOTYw,1791960,Susan,Morris,Writing,Brigham Young University,4.7,2.7,30,84.6154
VGVhY2hlci0yNTA2Nzk2,2506796,Gary,Fuller,English Language & Literature,Brigham Young University,4.4,3,11,81.8182
VGVhY2hlci0yNjY0NzQ5,2664749,Katie,Romrell,English,Brigham Young University,3.2,3.9,10,50
VGVhY2hlci0yNzAxMTE=,270111,Donald (Don),Breakwell,Science,Brigham Young University,4,2.9,306,82.7451
VGVhY2hlci0xMjc3Ng==,12776,Brett,Latimer,Political Science,Brigham Young University,3.9,3.7,118,77.7778
VGVhY2hlci0xODA0NTkw,1804590,Juan,Arroyo,Physiology,Brigham Young University,3.2,3.1,112,54.5455
VGVhY2hlci0yMjQxNTk2,2241596,Sandra,Hope,Life Sciences,Brigham Young University,4.1,3.2,53,77.3585
VGVhY2hlci03NTA5MjM=,750923,Sherri,Guyon,English,Brigham Young University,4.2,1.5,49,80
VGVhY2hlci0yNDAwNTkw,2400590,Courtney,Russell,Theatre & Media Arts,Brigham Young University,4.8,3,28,96.5517
VGVhY2hlci05ODAxMjg=,980128,Craig,Laurence,English,Brigham Young University,4.7,3,20,83.3333
VGVhY2hlci0yNjU5NjEy,2659612,Jonathan,Ventura,Theatre & Media Arts,Brigham Young University,4.4,2,19,94.7368
VGVhY2hlci0yMjUyNTAy,2252502,Benjamin,Thevenin,Theatre  Media Arts,Brigham Young University,4.3,3.3,15,73.3333
VGVhY2hlci0xNzQ1NzI3,1745727,David,Golding,Religion,Brigham Young University,4.8,2.3,10,85.7143
VGVhY2hlci0zMDY0OTMy,3064932,Tom,Stephens,Computer Science,Brigham Young University,3.4,3.1,9,44.4444
VGVhY2hlci0yMjEyNzEz,2212713,Katya,Jordan,Russian,Brigham Young University,4.3,3.7,6,83.3333
VGVhY2hlci0yNjczOTgx,2673981,Todd,Bowen,Theatre & Media Arts,Brigham Young University,4.3,2.5,4,50
VGVhY2hlci0yOTQ5OTky,2949992,Jueun,Lee,Korean,Brigham Young University,5,2.3,3,100
VGVhY2hlci0yNDMyNTk5,2432599,Bryan,Densley,Theatre amp Media Arts,Brigham Young University,5,2,1,100
VGVhY2hlci05NDE5NTA=,941950,Grant,Hart,Physics,Brigham Young University,3.3,3,48,56.5217
VGVhY2hlci0xMTQ3MTQ5,1147149,James,Gaskin,Information Systems,Brigham Young University,4,3.3,127,72.2772
VGVhY2hlci0yNzE2Mzc0,2716374,Travis,Searle,Religion,Brigham Young University,4,2.2,82,74.3902
VGVhY2hlci02OTIzNjk=,692369,Patrick,Steffen,Psychology,Brigham Young University,4,2.4,50,76.9231
VGVhY2hlci03NzgzNTA=,778350,Tracianne,Neilsen,Physics,Brigham Young University,4.6,2.6,44,95.2381
VGVhY2hlci0yMzAxNzk5,2301799,Kara,Duraccio,Psychology,Brigham Young University,5,3.6,11,100
VGVhY2hlci0yNzgxODI4,2781828,David,Ridge,Religion,Brigham Young University,3.7,2.8,23,69.5652
VGVhY2hlci0xODYzMjY4,1863268,Jared,Greenleaf,Art,Brigham Young University,4.2,3.5,20,0
VGVhY2hlci0yODM1MTI2,2835126,Liz,Snow,History,Brigham Young University,5,1,5,100
VGVhY2hlci01OTY5MjU=,596925,William,Christensen,Statistics,Brigham Young University,4.5,2.9,151,85.1485
VGVhY2hlci02NDc4MTE=,647811,Matthew,Grey,Religion,Brigham Young University,4.5,2.5,151,86.8132
VGVhY2hlci0yMDQ4NTAx,2048501,Joseph,Spencer,Religion,Brigham Young University,4.3,2.7,127,79.3103
VGVhY2hlci0xMjM2ODQ4,1236848,Richard,Gill,Life Sciences,Brigham Young University,3.5,3.5,84,48.4848
VGVhY2hlci00NzU3MTA=,475710,Darrin,Doud,Mathematics,Brigham Young University,4.7,3.4,68,97.2973
VGVhY2hlci0xNjMwODMy,1630832,Scott,Braithwaite,Psychology,Brigham Young University,4.5,3.9,66,91.3043
VGVhY2hlci0yMjY1MDI1,2265025,Sven,Wilson,American Studies,Brigham Young University,3.5,3.5,46,63.0435
VGVhY2hlci0xMjY2NzAz,1266703,David,Wood,Accounting,Brigham Young University,4.3,3.6,36,95.2381
VGVhY2hlci0yMjkxNTk1,2291595,Melonie,Mullen,Religion,Brigham Young University,4.3,2.5,35,80
VGVhY2hlci0xNzMxNjQ=,173164,Steven,Peck,Biology,Brigham Young University,3.7,2.1,34,73.6842
VGVhY2hlci0yNTUyNjIy,2552622,Nickolas,Andersen,Mathematics,Brigham Young University,4.7,3.6,33,93.9394
VGVhY2hlci0yODU1NTgx,2855581,Jamis,Perrett,Statistics,Brigham Young University,4.3,2,25,84
VGVhY2hlci0yNjU1MTkx,2655191,Vika,Filimoeatu,Honors,Brigham Young University,4.8,1.1,20,90
VGVhY2hlci0yMjQ2ODUy,2246852,Blake,Barker,Mathematics,Brigham Young University,3.6,3.9,13,69.2308
VGVhY2hlci0xODY2NzM5,1866739,Rose,Bybee,Foreign Languages,Brigham Young University,4.5,2.3,12,100
VGVhY2hlci02NTcxMDY=,657106,Brady,Wiggins,Psychology,Brigham Young University,3.5,3.1,10,0
VGVhY2hlci0zMDI5Njg4,3029688,Mary,Rosen,Mathematics,Brigham Young University,2.5,3.9,8,37.5
VGVhY2hlci0zMDAwNTU3,3000557,Abraham,Engh,Foreign Languages,Brigham Young University,5,3,1,100
VGVhY2hlci00NDYxODc=,446187,Darren,Hawkins,Political Science,Brigham Young University,3.9,3.8,85,69.4444
VGVhY2hlci0yMzE0NTY1,2314565,Curtis,Kent,Mathematics,Brigham Young University,3.3,4.1,22,50
VGVhY2hlci0zMDE5NjYw,3019660,Peter,Mpaata,Chemistry,Brigham Young University,1.8,4,8,12.5
VGVhY2hlci0yOTc0NTU3,2974557,Trace,Stay,Psychology,Brigham Young University,3.9,2.9,7,71.4286
VGVhY2hlci05MzI3NDU=,932745,Stephanie,Freeman,Theater,Brigham Young University,4.7,2.1,183,100
VGVhY2hlci0yNDUxNzA2,2451706,Jared,Nielsen,Psychology,Brigham Young University,4.5,2.9,58,89.6552
VGVhY2hlci0yODk5OTA3,2899907,Amber,Gonda,Biology,Brigham Young University,4.8,3.6,39,97.4359
VGVhY2hlci0yNjQ2ODQx,2646841,Bryn,St. Clair,Biology,Brigham Young University,4.7,3,7,100
VGVhY2hlci0xMzg2NTI1,1386525,Zach,Aanderud,Science,Brigham Young University,4.1,2.4,91,78.5714
VGVhY2hlci0yMzE0ODYw,2314860,Adam,Rogers,Family Life,Brigham Young University,5,2.9,43,100
VGVhY2hlci0yMjM1OTEz,2235913,Bryant,Jensen,Education,Brigham Young University,4.2,2.4,19,89.4737
VGVhY2hlci0xMTI4NDY3,1128467,Ben,Crookston,Health Science,Brigham Young University,4.3,2.7,19,100
VGVhY2hlci0yMjA2NTIy,2206522,Cecilia,Pincock,Elementary Education,Brigham Young University,4.3,2.5,6,83.3333
VGVhY2hlci0yMzUzMDg1,2353085,Melissa,Gibbs,Communication,Brigham Young University,1.5,3,2,0
VGVhY2hlci0yNzIzNDg2,2723486,Ethan,Busby,Political Science,Brigham Young University,4.5,3.9,32,93.75
VGVhY2hlci0yMjUwMDA3,2250007,Marie,Orton,Italian,Brigham Young University,4,3.9,20,75
VGVhY2hlci0yNzk0MDM4,2794038,Sheree,Bench,International Studies,Brigham Young University,5,2,4,100
VGVhY2hlci0yODI5Nzk4,2829798,Jeff,Burningham,Business,Brigham Young University,4.8,1.4,81,93.8272
VGVhY2hlci0xNDYxNjI2,1461626,Hank,Smith,Religion,Brigham Young University,4.7,2.5,563,88.756
VGVhY2hlci0yOTE1MjA=,291520,Paul,Broomhead,Music,Brigham Young University,4.5,1.8,99,88.6364
VGVhY2hlci0yMjA1NjI0,2205624,Jeff,Dew,Family Life,Brigham Young University,4.2,2.1,77,85.7143
VGVhY2hlci0yMTUxMTE1,2151115,Thomas,Stephens,Computer Science,Brigham Young University,3.6,3,36,69.4444
VGVhY2hlci0xNDc4NzYw,1478760,Mark,Whiteley,Behavioral Sciences,Brigham Young University,2.9,3.1,7,0
VGVhY2hlci02MDI0NTI=,602452,Kendall,Stiles,Political Science,Brigham Young University,3,3.6,62,50
VGVhY2hlci0zMDMwODY0,3030864,Peter,Tennis,Business,Brigham Young University,2.2,3.4,19,26.3158
VGVhY2hlci0yMjEzMTA0,2213104,Melissa,Western,Accounting,Brigham Young University,4.5,4.1,18,88.8889
VGVhY2hlci0zODc0Mjk=,387429,Matthew,Mason,History,Brigham Young University,3.6,3.6,142,48.9362
VGVhY2hlci05MzE5NDY=,931946,Stephen,Bay,Classics,Brigham Young University,4.4,3.5,81,75.5556
VGVhY2hlci0yMjExMDYx,2211061,Nicole,Bay,Linguistics,Brigham Young University,4.2,2.5,39,79.4872
VGVhY2hlci0xNjU2NTQ3,1656547,Samuel,Dunn,English,Brigham Young University,4.5,2.4,13,100
VGVhY2hlci0yNzQxMDcw,2741070,richard,Murdock,Management Communications,Brigham Young University,5,2,1,100
VGVhY2hlci0yNjA5MDMy,2609032,Derek,Sainsbury,Religion,Brigham Young University,3.8,3.3,55,63.1579
VGVhY2hlci0yNzgxNTQ3,2781547,Gordon,Bean,Computer Science,Brigham Young University,4.7,2.7,44,93.1818
VGVhY2hlci04MzI2NDU=,832645,Matthew,Seeley,Exercise & Sport Science,Brigham Young University,4.2,2.9,32,66.6667
VGVhY2hlci0xODcyMjI0,1872224,Steven,Jones,Mathematics,Brigham Young University,4.7,3.3,122,92.5926
VGVhY2hlci0xMDQ5Nzg2,1049786,Ramona,Cutri,Education,Brigham Young University,4.1,2,33,85.7143
VGVhY2hlci0xMTY5MjU0,1169254,Ulrike,Mitchell,Exercise Science,Brigham Young University,4,2.9,27,73.6842
VGVhY2hlci0xMzc4NzE2,1378716,Blake,Peterson,Mathematics Education,Brigham Young University,4.6,3.1,18,75
VGVhY2hlci0zMDgxNjU4,3081658,Adrienne,Henderson,Exercise Science,Brigham Young University,5,3,2,100
VGVhY2hlci0zMTEwNDg5,3110489,Laura,Bond,Student Life,Brigham Young University,1,5,1,0
VGVhY2hlci03NDQ4NzY=,744876,Shu-Pei,Wang,Chinese,Brigham Young University,3.6,3.3,94,85
VGVhY2hlci0xMTI1MjA0,1125204,Don,Cook,Music,Brigham Young University,4.3,3.5,15,100
VGVhY2hlci0xMTYxMTM=,116113,Noel,Reynolds,Political Science,Brigham Young University,2.1,4.3,12,0
VGVhY2hlci0xODMzMTg2,1833186,TY,Mansfield,Religion,Brigham Young University,4.2,2.8,71,81.0345
VGVhY2hlci0yMjczMTY2,2273166,Kevin,Anthony,Music,Brigham Young University,4,1.6,14,78.5714
VGVhY2hlci0zMTEwMzIz,3110323,Rick,Baldassin,Music,Brigham Young University,5,2,1,100
VGVhY2hlci0zODA1NjY=,380566,Scott,Bradford,History,Brigham Young University,3.3,3.7,98,52.1739
VGVhY2hlci0zMDE5Nzk3,3019797,Darby Jo,Hart,Dance,Brigham Young University,5,1.3,4,100
VGVhY2hlci0yNTAyMDE=,250201,Scott,Bergeson,Physics,Brigham Young University,4,3.3,229,73.2394
VGVhY2hlci0xOTg5MTM=,198913,Branton,Campbell,Physics,Brigham Young University,3.7,3.4,60,83.7209
VGVhY2hlci05MDM1OTM=,903593,Rebecca,De Schweinitz,History,Brigham Young University,3.3,3,28,66.6667
VGVhY2hlci0xMTgxMTQy,1181142,Adam,Brown,Political Science,Brigham Young University,4.1,3.6,166,76.8657
VGVhY2hlci0xOTk5NDE1,1999415,Jason,Hansen,Physiology,Brigham Young University,4,4,77,72.1311
VGVhY2hlci0yMjg5NjQx,2289641,Maclane,Heward,Religion,Brigham Young University,4.4,2.3,47,80.8511
VGVhY2hlci03NzE3Nzg=,771778,Daniel,Maynes,Mechanical Engineering,Brigham Young University,4.6,3.5,26,94.1176
VGVhY2hlci0yNjk0ODg=,269488,Sterling,Sudweeks,Biology,Brigham Young University,4.8,2.5,25,100
VGVhY2hlci0yOTI5Mzg5,2929389,Jeannette ,Lawler,Physics,Brigham Young University,2,2.7,21,14.2857
VGVhY2hlci0yNzQ3NTE1,2747515,Jeff,Hill,Mechanical Engineering,Brigham Young University,4.6,3.3,12,100
VGVhY2hlci0xOTgyNDQ3,1982447,Ryan,Davis,Religion,Brigham Young University,3.6,2.9,36,54.8387
VGVhY2hlci05NTA3ODY=,950786,Kau'I M,Tuia,Dance,Brigham Young University,4.9,1.9,30,100
VGVhY2hlci0yMzQ0NTY1,2344565,James,Moody,Chemistry,Brigham Young University,3.5,3.9,27,62.963
VGVhY2hlci0yODU4ODQ1,2858845,Jamie,Perrett,Mathematics,Brigham Young University,4.2,2.3,23,82.6087
VGVhY2hlci0yNTUzMTE2,2553116,Marc,Cameron,Dance,Brigham Young University,3.5,1.3,4,50
VGVhY2hlci05Mzc0MTM=,937413,John,Sinkovic,Mathematics,Brigham Young University,4.4,2.8,29,88.8889
VGVhY2hlci0yNDUwMjE1,2450215,Marissa,Albrecht,Art,Brigham Young University,3.5,3.3,17,58.8235
VGVhY2hlci0zMDYxNTA4,3061508,Tanner,Eastmond,Economics,Brigham Young University,5,3.2,6,100
VGVhY2hlci0yMzIzMTE0,2323114,Nathan,Rockwood,Philosophy,Brigham Young University,3.5,3.3,57,59.6491
VGVhY2hlci0yODk1MjIx,2895221,Brett,Hathaway,Business,Brigham Young University,3.5,3.6,10,50
VGVhY2hlci0yNzU0OTYx,2754961,Lisa,Gunther,Humanities,Brigham Young University,4.4,2.6,25,88
VGVhY2hlci05MzI4NzY=,932876,Wade,Hollingshaus,Theater,Brigham Young University,4.4,2.5,24,83.3333
VGVhY2hlci0yMzI5MjY0,2329264,Richard,Williams,Psychology,Brigham Young University,4,3.2,6,66.6667
VGVhY2hlci0yODAzODU=,280385,Kathryn,Isaak,Humanities,Brigham Young University,4.1,2.9,167,61.1111
VGVhY2hlci0xOTYwNzI=,196072,Brian,Cannon,History,Brigham Young University,4.1,3.1,72,65.5172
VGVhY2hlci0xMzUwNDMw,1350430,Joseph,McMurray,Economics,Brigham Young University,4.1,3.5,49,72.7273
VGVhY2hlci0xNDI3NzE5,1427719,Jessica,Preece,Political Science,Brigham Young University,3.7,3.3,48,67.8571
VGVhY2hlci0xODgxMjg5,1881289,Mac,Wilson,Spanish,Brigham Young University,2.7,3.5,33,29.1667
VGVhY2hlci0xODQyNzU3,1842757,Brigham,Frandsen,Economics,Brigham Young University,4.2,4,32,75
VGVhY2hlci0yNjYwMDE0,2660014,Katie,Stone,Communication Disorders,Brigham Young University,4.9,3.3,15,100
VGVhY2hlci0zMDAxNDcy,3001472,Anthony ,Yim ,Economics,Brigham Young University,4.8,3.2,6,100
VGVhY2hlci0yODE1OTA0,2815904,Amy,Summers,Mathematics,Brigham Young University,1,5,1,0
VGVhY2hlci0yNDAyMDQw,2402040,Travis,Blackwelder,Psychology,Brigham Young University,4.3,2.4,39,82.0513
VGVhY2hlci0yOTE3MTAy,2917102,Po Nien,Chou,Religious Studies,Brigham Young University,4.7,2.5,39,96.5517
VGVhY2hlci0yMTI4MjAz,2128203,Sharon,Christensen,Mathematics Education,Brigham Young University,3.9,2.8,31,73.3333
VGVhY2hlci0yNjQ0ODc=,264487,Jane,Brady,Writing,Brigham Young University,3.8,2.9,31,66.6667
VGVhY2hlci0xNTk2NjA3,1596607,Rick,Murdock,Business,Brigham Young University,4,2.3,24,70
VGVhY2hlci0yODIwMDcx,2820071,Wynona,Benson,Business,Brigham Young University,1.9,3.2,22,13.6364
VGVhY2hlci0yNzYwNzc1,2760775,Stefania,Ashby,Psychology,Brigham Young University,5,2.5,8,100
VGVhY2hlci0xODU1ODAz,1855803,Stephanie,Sorensen,Religion,Brigham Young University,4.8,2.1,27,91.3043
VGVhY2hlci0yOTE5OTMz,2919933,Brandon,Gassaway,Chemistry,Brigham Young University,2.6,4.7,18,27.7778
VGVhY2hlci0yODIwOTIz,2820923,Greyson,Gurley,Writing,Brigham Young University,4.9,1.7,10,100
VGVhY2hlci0yOTQ3OTYz,2947963,Gregory,Francis,Physics,Brigham Young University,4.7,3.1,101,90.099
VGVhY2hlci0xNTIwODk4,1520898,Todd,Bronson,Chemistry,Brigham Young University,3.3,3.7,90,58.8235
VGVhY2hlci0xMTcxOTU4,1171958,Scott,Burt,Chemistry,Brigham Young University,3.5,3.6,87,70.5882
VGVhY2hlci0xODMyOTE4,1832918,David,Michaelis,Chemistry,Brigham Young University,4.6,4.2,72,88.3333
VGVhY2hlci0zODAxMjk=,380129,David,Laraway,Spanish,Brigham Young University,4.2,3.1,43,76.9231
VGVhY2hlci0yNDkzMTMx,2493131,Walter,Paxton,Chemistry,Brigham Young University,3.8,4.2,38,71.0526
VGVhY2hlci0xMjMzODY1,1233865,Julie,Frederick,Latin,Brigham Young University,3.7,3.1,38,73.5294
VGVhY2hlci0yNDE1Mjcx,2415271,Benjamin,Frandsen,Physics,Brigham Young University,4.9,3.1,28,100
VGVhY2hlci0yMDIyMjQ1,2022245,Jeremy,Johnson,Chemistry,Brigham Young University,4.2,4.2,27,92
VGVhY2hlci0yMjQ2MzM2,2246336,Kathleen,Shaw,Art,Brigham Young University,3,3.5,26,42.3077
VGVhY2hlci0yMzMwODYx,2330861,Richard,Warr,Statistics,Brigham Young University,4.1,3.7,25,76
VGVhY2hlci0yODkwNTkx,2890591,Anthony,Wood,English,Brigham Young University,2.5,4,8,25
VGVhY2hlci0yMzg4MDk0,2388094,Katie,Irion,English,Brigham Young University,4.9,2.5,8,100
VGVhY2hlci0zMDgzNTUy,3083552,Alexander,Neilson,Statistics,Brigham Young University,4,3,1,100
VGVhY2hlci04NTg0ODg=,858488,Michael,Pease,Exercise & Sport Science,Brigham Young University,4.5,1.7,86,84.6154
VGVhY2hlci0zMDU1NTkz,3055593,Sarah,Coyne,Marriage Family & Human Dev,Brigham Young University,4.9,2.4,70,98.5714
VGVhY2hlci0yMDM1OTk4,2035998,Craig,Manning,Psychology,Brigham Young University,4.8,2.1,23,95.4545
VGVhY2hlci0zMDMzMDAz,3033003,Sam,Lentz,Information Systems,Brigham Young University,4.6,1.3,12,100
VGVhY2hlci0yMTc1NzEw,2175710,Melissa,Jones,Psychology,Brigham Young University,4.1,2.8,9,77.7778
VGVhY2hlci0zMDkyMjIy,3092222,Melissa,Hawkley,Ancient Scripture,Brigham Young University,3.1,1.3,8,62.5
VGVhY2hlci0xMDY1MjM0,1065234,Joe,Price,Economics,Brigham Young University,3.8,3.6,113,70.1149
VGVhY2hlci0zMTMyMDA=,313200,Nicholas,Mason,English,Brigham Young University,4.3,3.6,32,66.6667
